order_no,customer_id,seller_id,total_amount,status,id,created_at,updated_at,is_deleted
ORD-20253600,187,394,199874.44,paid,3601,2025-10-08 20:28:00.207415,2025-11-25 20:28:00.209603,0
ORD-20253601,364,648,993457.5,done,3602,2025-11-22 20:28:00.208288,2025-11-25 20:28:00.216328,0
ORD-20253602,244,126,2276630.2299999995,shipped,3603,2025-11-25 20:28:00.215975,2025-11-25 20:28:00.221336,0
ORD-20253603,385,1921,1127141.54,pending,3604,2025-10-14 20:28:00.220937,2025-11-25 20:28:00.224031,0
ORD-20253604,239,1448,2924281.01,shipped,3605,2025-10-26 20:28:00.223705,2025-11-25 20:28:00.231501,0
ORD-20253605,579,4473,2081389.37,done,3606,2025-10-01 20:28:00.231026,2025-11-25 20:28:00.238274,0
ORD-20253606,315,3615,411420.24,done,3607,2025-11-06 20:28:00.237837,2025-11-25 20:28:00.241277,0
ORD-20253607,138,3694,830465.71,shipped,3608,2025-10-09 20:28:00.240947,2025-11-25 20:28:00.243649,0
ORD-20253608,558,97,350147.69,done,3609,2025-11-05 20:28:00.243301,2025-11-25 20:28:00.247554,0
ORD-20253609,404,2735,2968563.8600000003,paid,3610,2025-10-29 20:28:00.247200,2025-11-25 20:28:00.254172,0
ORD-20253610,123,1768,434794.7,paid,3611,2025-11-22 20:28:00.253828,2025-11-25 20:28:00.256370,0
ORD-20253611,587,3031,1814594.99,done,3612,2025-10-05 20:28:00.255993,2025-11-25 20:28:00.260992,0
ORD-20253612,307,3704,1932746.9099999997,done,3613,2025-10-29 20:28:00.260592,2025-11-25 20:28:00.265088,0
ORD-20253613,418,4341,567139.36,done,3614,2025-10-29 20:28:00.264722,2025-11-25 20:28:00.267412,0
ORD-20253614,269,4670,2140885.3499999996,pending,3615,2025-10-28 20:28:00.266889,2025-11-25 20:28:00.272360,0
ORD-20253615,31,2240,2932051.33,pending,3616,2025-10-01 20:28:00.272017,2025-11-25 20:28:00.278860,0
ORD-20253616,485,2380,452393.28,paid,3617,2025-11-05 20:28:00.278473,2025-11-25 20:28:00.281394,0
ORD-20253617,565,3723,1019305.49,done,3618,2025-10-01 20:28:00.280938,2025-11-25 20:28:00.286189,0
ORD-20253618,75,3880,1154971.1600000001,paid,3619,2025-11-05 20:28:00.285813,2025-11-25 20:28:00.289488,0
ORD-20253619,414,1578,1281769.95,pending,3620,2025-11-17 20:28:00.289129,2025-11-25 20:28:00.294656,0
ORD-20253620,333,2047,2261887.9400000004,paid,3621,2025-11-10 20:28:00.294261,2025-11-25 20:28:00.303114,0
ORD-20253621,575,2798,162043.36,shipped,3622,2025-10-22 20:28:00.302737,2025-11-25 20:28:00.304889,0
ORD-20253622,354,112,881279.8300000001,done,3623,2025-11-13 20:28:00.303649,2025-11-25 20:28:00.308072,0
ORD-20253623,398,2029,961106.85,shipped,3624,2025-10-29 20:28:00.307694,2025-11-25 20:28:00.312436,0
ORD-20253624,567,2769,913656.17,done,3625,2025-11-15 20:28:00.312060,2025-11-25 20:28:00.316610,0
ORD-20253625,103,2183,1112618.4700000002,pending,3626,2025-10-19 20:28:00.316242,2025-11-25 20:28:00.324108,0
ORD-20253626,205,1108,1214035.08,done,3627,2025-10-03 20:28:00.323748,2025-11-25 20:28:00.330158,0
ORD-20253627,155,3705,1015361.92,paid,3628,2025-11-09 20:28:00.329793,2025-11-25 20:28:00.335130,0
ORD-20253628,486,629,1107429.3,shipped,3629,2025-10-19 20:28:00.334608,2025-11-25 20:28:00.337481,0
ORD-20253629,154,853,1873746.54,done,3630,2025-09-27 20:28:00.337102,2025-11-25 20:28:00.342734,0
ORD-20253630,346,4178,1101259.85,done,3631,2025-11-08 20:28:00.342370,2025-11-25 20:28:00.349850,0
ORD-20253631,56,1114,1830211.26,done,3632,2025-10-06 20:28:00.349463,2025-11-25 20:28:00.354119,0
ORD-20253632,266,476,931904.11,pending,3633,2025-11-09 20:28:00.353779,2025-11-25 20:28:00.357875,0
ORD-20253633,407,2553,2007898.03,paid,3634,2025-10-16 20:28:00.357007,2025-11-25 20:28:00.363633,0
ORD-20253634,407,4704,572514.87,done,3635,2025-10-19 20:28:00.363279,2025-11-25 20:28:00.367506,0
ORD-20253635,283,2387,1150154.1600000001,paid,3636,2025-10-08 20:28:00.367159,2025-11-25 20:28:00.372455,0
ORD-20253636,166,2537,1632209.52,done,3637,2025-10-08 20:28:00.372128,2025-11-25 20:28:00.378667,0
ORD-20253637,64,4544,1481371.28,paid,3638,2025-10-06 20:28:00.378341,2025-11-25 20:28:00.382575,0
ORD-20253638,385,1633,1609180.17,shipped,3639,2025-11-10 20:28:00.382249,2025-11-25 20:28:00.387301,0
ORD-20253639,312,4245,2548414.44,done,3640,2025-11-14 20:28:00.386958,2025-11-25 20:28:00.393931,0
ORD-20253640,208,4025,1582132.65,shipped,3641,2025-10-07 20:28:00.393502,2025-11-25 20:28:00.398753,0
ORD-20253641,399,1694,716261.94,done,3642,2025-11-07 20:28:00.398435,2025-11-25 20:28:00.400940,0
ORD-20253642,501,3234,1434419.9100000001,shipped,3643,2025-11-03 20:28:00.400600,2025-11-25 20:28:00.405984,0
ORD-20253643,80,3860,2668295.31,done,3644,2025-11-03 20:28:00.405636,2025-11-25 20:28:00.413004,0
ORD-20253644,519,3330,380407.76,shipped,3645,2025-11-05 20:28:00.412433,2025-11-25 20:28:00.415840,0
ORD-20253645,587,1394,1169245.14,paid,3646,2025-11-14 20:28:00.415511,2025-11-25 20:28:00.418915,0
ORD-20253646,346,1889,1224124.0000000002,done,3647,2025-10-04 20:28:00.418589,2025-11-25 20:28:00.422203,0
ORD-20253647,511,2176,1759945.94,shipped,3648,2025-10-12 20:28:00.421854,2025-11-25 20:28:00.426987,0
ORD-20253648,570,3637,125047.16,done,3649,2025-10-13 20:28:00.426654,2025-11-25 20:28:00.428334,0
ORD-20253649,416,3210,878603.2100000001,shipped,3650,2025-11-13 20:28:00.427567,2025-11-25 20:28:00.430455,0
ORD-20253650,393,4317,677006.7,pending,3651,2025-11-18 20:28:00.471549,2025-11-25 20:28:00.475557,0
ORD-20253651,330,3716,1326896.3099999998,done,3652,2025-11-04 20:28:00.475073,2025-11-25 20:28:00.480193,0
ORD-20253652,175,519,584620.35,done,3653,2025-11-23 20:28:00.479840,2025-11-25 20:28:00.484366,0
ORD-20253653,550,4991,560230.58,done,3654,2025-10-25 20:28:00.484011,2025-11-25 20:28:00.488509,0
ORD-20253654,553,2969,989349.52,pending,3655,2025-10-21 20:28:00.488133,2025-11-25 20:28:00.493188,0
ORD-20253655,205,1331,1407364.6800000002,done,3656,2025-11-23 20:28:00.492726,2025-11-25 20:28:00.499158,0
ORD-20253656,143,3915,1235089.4800000002,done,3657,2025-10-19 20:28:00.498820,2025-11-25 20:28:00.504160,0
ORD-20253657,538,4253,525643.9900000001,done,3658,2025-11-22 20:28:00.503802,2025-11-25 20:28:00.506529,0
ORD-20253658,131,1525,794677.56,paid,3659,2025-11-16 20:28:00.506072,2025-11-25 20:28:00.510077,0
ORD-20253659,435,3525,94779.0,pending,3660,2025-11-19 20:28:00.509728,2025-11-25 20:28:00.512231,0
ORD-20253660,41,1661,1212921.29,shipped,3661,2025-09-29 20:28:00.511905,2025-11-25 20:28:00.518234,0
ORD-20253661,592,4797,1145105.94,done,3662,2025-10-09 20:28:00.517850,2025-11-25 20:28:00.521305,0
ORD-20253662,587,4822,966935.81,paid,3663,2025-11-23 20:28:00.520644,2025-11-25 20:28:00.526261,0
ORD-20253663,147,2080,3742.31,shipped,3664,2025-10-16 20:28:00.525893,2025-11-25 20:28:00.527602,0
ORD-20253664,11,2339,2010214.96,pending,3665,2025-11-15 20:28:00.526781,2025-11-25 20:28:00.533816,0
ORD-20253665,175,3706,1039213.9099999999,done,3666,2025-11-23 20:28:00.533291,2025-11-25 20:28:00.537094,0
ORD-20253666,275,4016,1903344.77,done,3667,2025-10-04 20:28:00.536769,2025-11-25 20:28:00.542325,0
ORD-20253667,250,361,2017297.72,pending,3668,2025-10-08 20:28:00.541804,2025-11-25 20:28:00.549008,0
ORD-20253668,507,4888,2298040.01,shipped,3669,2025-09-27 20:28:00.548658,2025-11-25 20:28:00.554520,0
ORD-20253669,571,3928,217563.34000000003,done,3670,2025-10-14 20:28:00.553712,2025-11-25 20:28:00.557980,0
ORD-20253670,508,685,255077.24,paid,3671,2025-11-13 20:28:00.557658,2025-11-25 20:28:00.559384,0
ORD-20253671,43,4507,457295.89,done,3672,2025-10-23 20:28:00.558518,2025-11-25 20:28:00.562376,0
ORD-20253672,260,3753,2765036.83,done,3673,2025-09-29 20:28:00.562023,2025-11-25 20:28:00.569757,0
ORD-20253673,89,2394,250002.16,done,3674,2025-11-06 20:28:00.569251,2025-11-25 20:28:00.571294,0
ORD-20253674,245,2219,328808.2,shipped,3675,2025-09-27 20:28:00.570296,2025-11-25 20:28:00.573786,0
ORD-20253675,486,4498,105551.48999999999,shipped,3676,2025-11-23 20:28:00.573406,2025-11-25 20:28:00.576194,0
ORD-20253676,319,2096,2338827.11,done,3677,2025-10-27 20:28:00.575832,2025-11-25 20:28:00.581810,0
ORD-20253677,11,2247,274993.74,done,3678,2025-11-20 20:28:00.581495,2025-11-25 20:28:00.582811,0
ORD-20253678,208,2338,1013804.9700000001,done,3679,2025-10-06 20:28:00.582256,2025-11-25 20:28:00.589150,0
ORD-20253679,203,4250,656299.4299999999,done,3680,2025-10-19 20:28:00.588776,2025-11-25 20:28:00.594172,0
ORD-20253680,382,2403,264280.49,shipped,3681,2025-11-12 20:28:00.593756,2025-11-25 20:28:00.596140,0
ORD-20253681,325,1143,62999.04,shipped,3682,2025-10-09 20:28:00.595794,2025-11-25 20:28:00.597367,0
ORD-20253682,62,2857,476784.14999999997,paid,3683,2025-09-27 20:28:00.596639,2025-11-25 20:28:00.599991,0
ORD-20253683,404,4442,978216.48,done,3684,2025-10-06 20:28:00.599658,2025-11-25 20:28:00.602236,0
ORD-20253684,382,133,276534.72000000003,done,3685,2025-10-31 20:28:00.601887,2025-11-25 20:28:00.603280,0
ORD-20253685,410,2276,2671161.3800000004,paid,3686,2025-11-23 20:28:00.602719,2025-11-25 20:28:00.609344,0
ORD-20253686,529,4211,3102661.9699999997,done,3687,2025-10-26 20:28:00.608967,2025-11-25 20:28:00.615434,0
ORD-20253687,303,1290,1421946.78,done,3688,2025-11-18 20:28:00.615093,2025-11-25 20:28:00.622255,0
ORD-20253688,74,821,315699.73,pending,3689,2025-09-30 20:28:00.621906,2025-11-25 20:28:00.625203,0
ORD-20253689,178,1439,559647.87,done,3690,2025-10-08 20:28:00.624831,2025-11-25 20:28:00.627327,0
ORD-20253690,522,1565,1405631.09,shipped,3691,2025-10-05 20:28:00.626982,2025-11-25 20:28:00.632204,0
ORD-20253691,453,4216,424443.13999999996,done,3692,2025-10-26 20:28:00.631859,2025-11-25 20:28:00.633482,0
ORD-20253692,269,4532,2048151.9600000004,pending,3693,2025-11-14 20:28:00.632682,2025-11-25 20:28:00.640435,0
ORD-20253693,498,53,289317.67000000004,done,3694,2025-10-22 20:28:00.640081,2025-11-25 20:28:00.643159,0
ORD-20253694,206,78,669075.4400000001,done,3695,2025-10-29 20:28:00.642833,2025-11-25 20:28:00.646234,0
ORD-20253695,244,1976,1990564.59,shipped,3696,2025-10-08 20:28:00.645801,2025-11-25 20:28:00.651614,0
ORD-20253696,227,466,611388.2,paid,3697,2025-11-09 20:28:00.651262,2025-11-25 20:28:00.653840,0
ORD-20253697,276,2596,2309882.46,shipped,3698,2025-11-17 20:28:00.653494,2025-11-25 20:28:00.658540,0
ORD-20253698,596,1262,637826.91,done,3699,2025-10-03 20:28:00.658190,2025-11-25 20:28:00.661942,0
ORD-20253699,553,4663,774853.8299999998,done,3700,2025-11-19 20:28:00.661606,2025-11-25 20:28:00.663696,0
ORD-20253700,592,2331,2284353.56,paid,3701,2025-10-11 20:28:00.701130,2025-11-25 20:28:00.709634,0
ORD-20253701,211,131,1006680.76,paid,3702,2025-11-11 20:28:00.709260,2025-11-25 20:28:00.716256,0
ORD-20253702,481,3505,766180.9099999999,done,3703,2025-10-24 20:28:00.715903,2025-11-25 20:28:00.719956,0
ORD-20253703,73,1712,751563.9,shipped,3704,2025-10-31 20:28:00.719619,2025-11-25 20:28:00.723589,0
ORD-20253704,99,3326,1372687.21,paid,3705,2025-10-27 20:28:00.723249,2025-11-25 20:28:00.728628,0
ORD-20253705,83,967,2913916.41,pending,3706,2025-10-29 20:28:00.728280,2025-11-25 20:28:00.735634,0
ORD-20253706,9,2348,1019623.63,done,3707,2025-10-24 20:28:00.735194,2025-11-25 20:28:00.738968,0
ORD-20253707,538,4823,548694.15,done,3708,2025-10-03 20:28:00.738119,2025-11-25 20:28:00.740003,0
ORD-20253708,484,606,1726865.59,done,3709,2025-10-23 20:28:00.739677,2025-11-25 20:28:00.745524,0
ORD-20253709,426,2169,2261371.45,done,3710,2025-10-29 20:28:00.745158,2025-11-25 20:28:00.749861,0
ORD-20253710,479,4089,898469.68,done,3711,2025-11-25 20:28:00.749508,2025-11-25 20:28:00.754894,0
ORD-20253711,553,2545,1571244.9,paid,3712,2025-11-17 20:28:00.754404,2025-11-25 20:28:00.761827,0
ORD-20253712,464,263,1630611.8800000001,done,3713,2025-11-06 20:28:00.761486,2025-11-25 20:28:00.767650,0
ORD-20253713,231,2708,462052.01,done,3714,2025-10-22 20:28:00.767192,2025-11-25 20:28:00.770503,0
ORD-20253714,343,1355,1624720.52,shipped,3715,2025-10-20 20:28:00.770159,2025-11-25 20:28:00.774047,0
ORD-20253715,538,4650,1060834.88,done,3716,2025-10-03 20:28:00.773722,2025-11-25 20:28:00.778413,0
ORD-20253716,328,4109,137302.11000000002,shipped,3717,2025-10-09 20:28:00.778088,2025-11-25 20:28:00.780198,0
ORD-20253717,460,716,1117882.43,done,3718,2025-11-22 20:28:00.778876,2025-11-25 20:28:00.785414,0
ORD-20253718,307,3623,2050044.7300000002,paid,3719,2025-10-27 20:28:00.785084,2025-11-25 20:28:00.791020,0
ORD-20253719,114,2563,1052483.78,done,3720,2025-11-18 20:28:00.790701,2025-11-25 20:28:00.796623,0
ORD-20253720,138,2895,1252197.7,shipped,3721,2025-10-03 20:28:00.796274,2025-11-25 20:28:00.799990,0
ORD-20253721,118,1745,1392287.55,done,3722,2025-11-06 20:28:00.799648,2025-11-25 20:28:00.803081,0
ORD-20253722,187,1582,1723614.42,shipped,3723,2025-11-05 20:28:00.802750,2025-11-25 20:28:00.807311,0
ORD-20253723,561,1686,1370329.8599999999,done,3724,2025-09-30 20:28:00.806965,2025-11-25 20:28:00.809742,0
ORD-20253724,303,1960,1053433.3299999998,done,3725,2025-09-28 20:28:00.809390,2025-11-25 20:28:00.814401,0
ORD-20253725,260,2402,1300377.6799999997,done,3726,2025-11-21 20:28:00.814075,2025-11-25 20:28:00.820066,0
ORD-20253726,64,4589,2041067.86,shipped,3727,2025-10-03 20:28:00.819689,2025-11-25 20:28:00.824588,0
ORD-20253727,356,2331,439017.19999999995,done,3728,2025-11-03 20:28:00.824241,2025-11-25 20:28:00.827667,0
ORD-20253728,346,1954,13180.14,pending,3729,2025-11-04 20:28:00.827301,2025-11-25 20:28:00.828954,0
ORD-20253729,487,4104,1178249.1800000002,paid,3730,2025-10-30 20:28:00.828165,2025-11-25 20:28:00.833292,0
ORD-20253730,545,438,2080579.91,done,3731,2025-10-16 20:28:00.832963,2025-11-25 20:28:00.839551,0
ORD-20253731,559,847,237679.55,pending,3732,2025-11-09 20:28:00.839114,2025-11-25 20:28:00.844603,0
ORD-20253732,378,3793,323545.8,done,3733,2025-11-25 20:28:00.844277,2025-11-25 20:28:00.847670,0
ORD-20253733,70,1021,340332.9,done,3734,2025-10-17 20:28:00.847324,2025-11-25 20:28:00.849906,0
ORD-20253734,522,2871,1725390.7300000002,done,3735,2025-11-13 20:28:00.849570,2025-11-25 20:28:00.855761,0
ORD-20253735,7,3326,1313679.9399999997,done,3736,2025-10-23 20:28:00.855435,2025-11-25 20:28:00.861938,0
ORD-20253736,468,4325,2271492.25,paid,3737,2025-10-28 20:28:00.861606,2025-11-25 20:28:00.867861,0
ORD-20253737,364,1118,1513302.8100000003,done,3738,2025-11-04 20:28:00.867507,2025-11-25 20:28:00.872859,0
ORD-20253738,238,379,1439983.2400000002,paid,3739,2025-11-20 20:28:00.872514,2025-11-25 20:28:00.876431,0
ORD-20253739,482,2306,262058.5,done,3740,2025-11-04 20:28:00.876081,2025-11-25 20:28:00.878556,0
ORD-20253740,271,1744,846246.6599999999,done,3741,2025-10-10 20:28:00.878216,2025-11-25 20:28:00.883213,0
ORD-20253741,489,3942,493158.22,done,3742,2025-11-06 20:28:00.882863,2025-11-25 20:28:00.887146,0
ORD-20253742,412,2867,1499136.54,done,3743,2025-11-12 20:28:00.886797,2025-11-25 20:28:00.891409,0
ORD-20253743,211,3007,837724.63,done,3744,2025-10-08 20:28:00.891095,2025-11-25 20:28:00.894809,0
ORD-20253744,489,3851,1037264.74,pending,3745,2025-11-25 20:28:00.894482,2025-11-25 20:28:00.899419,0
ORD-20253745,442,4325,450898.19999999995,done,3746,2025-11-07 20:28:00.899077,2025-11-25 20:28:00.901359,0
ORD-20253746,435,1722,1151152.1799999997,shipped,3747,2025-10-08 20:28:00.900989,2025-11-25 20:28:00.907513,0
ORD-20253747,265,4740,1354975.33,done,3748,2025-10-14 20:28:00.907166,2025-11-25 20:28:00.913929,0
ORD-20253748,526,1731,2280363.49,pending,3749,2025-11-24 20:28:00.912217,2025-11-25 20:28:00.919600,0
ORD-20253749,420,2578,978498.9299999999,paid,3750,2025-10-25 20:28:00.919262,2025-11-25 20:28:00.923853,0
ORD-20253750,566,4685,796299.18,shipped,3751,2025-10-05 20:28:00.962879,2025-11-25 20:28:00.967990,0
ORD-20253751,320,3849,233238.53,done,3752,2025-11-03 20:28:00.967651,2025-11-25 20:28:00.969239,0
ORD-20253752,141,4412,718068.74,pending,3753,2025-10-25 20:28:00.968459,2025-11-25 20:28:00.974494,0
ORD-20253753,206,1370,426022.58,paid,3754,2025-11-25 20:28:00.974145,2025-11-25 20:28:00.979803,0
ORD-20253754,455,3747,2138484.6,shipped,3755,2025-10-26 20:28:00.979404,2025-11-25 20:28:00.988136,0
ORD-20253755,5,2608,1907533.01,done,3756,2025-10-18 20:28:00.987339,2025-11-25 20:28:00.994045,0
ORD-20253756,373,4026,907963.83,done,3757,2025-11-18 20:28:00.993713,2025-11-25 20:28:00.995274,0
ORD-20253757,565,3839,1962150.1800000002,done,3758,2025-10-03 20:28:00.994517,2025-11-25 20:28:00.999708,0
ORD-20253758,503,2748,857762.77,done,3759,2025-11-11 20:28:00.999360,2025-11-25 20:28:01.006185,0
ORD-20253759,548,3843,983732.97,done,3760,2025-11-04 20:28:01.005737,2025-11-25 20:28:01.010726,0
ORD-20253760,223,2425,1611249.6600000001,done,3761,2025-10-06 20:28:01.010379,2025-11-25 20:28:01.015326,0
ORD-20253761,536,4543,1313446.8,done,3762,2025-11-20 20:28:01.014993,2025-11-25 20:28:01.019515,0
ORD-20253762,223,4091,2843157.1599999997,done,3763,2025-10-24 20:28:01.019188,2025-11-25 20:28:01.024756,0
ORD-20253763,567,1023,1960607.98,shipped,3764,2025-10-29 20:28:01.024377,2025-11-25 20:28:01.029113,0
ORD-20253764,244,3866,1332235.4300000002,done,3765,2025-10-19 20:28:01.028759,2025-11-25 20:28:01.033289,0
ORD-20253765,327,4538,1103513.35,done,3766,2025-10-06 20:28:01.032964,2025-11-25 20:28:01.037246,0
ORD-20253766,327,2484,993115.57,done,3767,2025-11-07 20:28:01.036917,2025-11-25 20:28:01.042969,0
ORD-20253767,543,1612,2451053.9200000004,pending,3768,2025-11-10 20:28:01.042561,2025-11-25 20:28:01.048915,0
ORD-20253768,163,4085,2380420.65,paid,3769,2025-11-03 20:28:01.048548,2025-11-25 20:28:01.055414,0
ORD-20253769,333,3045,814168.3500000001,shipped,3770,2025-10-07 20:28:01.055061,2025-11-25 20:28:01.059267,0
ORD-20253770,281,791,1177583.6600000001,shipped,3771,2025-10-26 20:28:01.058904,2025-11-25 20:28:01.064634,0
ORD-20253771,485,3047,1658005.81,done,3772,2025-09-29 20:28:01.064287,2025-11-25 20:28:01.068996,0
ORD-20253772,439,4272,190333.77000000002,shipped,3773,2025-11-14 20:28:01.068623,2025-11-25 20:28:01.071125,0
ORD-20253773,497,1047,1129079.4899999998,done,3774,2025-11-14 20:28:01.070652,2025-11-25 20:28:01.077849,0
ORD-20253774,378,4408,1132589.65,paid,3775,2025-11-19 20:28:01.077526,2025-11-25 20:28:01.081772,0
ORD-20253775,161,3443,989404.26,paid,3776,2025-11-16 20:28:01.081444,2025-11-25 20:28:01.084391,0
ORD-20253776,163,4078,1562957.8800000001,done,3777,2025-11-09 20:28:01.083830,2025-11-25 20:28:01.090095,0
ORD-20253777,433,1551,2439585.77,done,3778,2025-10-16 20:28:01.089777,2025-11-25 20:28:01.095762,0
ORD-20253778,446,2523,1865479.9900000002,done,3779,2025-09-30 20:28:01.095421,2025-11-25 20:28:01.102188,0
ORD-20253779,47,2513,526514.01,done,3780,2025-10-19 20:28:01.101856,2025-11-25 20:28:01.103878,0
ORD-20253780,377,2920,1252349.19,done,3781,2025-11-14 20:28:01.102874,2025-11-25 20:28:01.107842,0
ORD-20253781,439,1075,661157.1,paid,3782,2025-11-12 20:28:01.107525,2025-11-25 20:28:01.109224,0
ORD-20253782,511,4372,2506796.41,done,3783,2025-09-30 20:28:01.108296,2025-11-25 20:28:01.114800,0
ORD-20253783,85,2111,1413446.03,done,3784,2025-11-25 20:28:01.114356,2025-11-25 20:28:01.119615,0
ORD-20253784,118,874,2171687.5999999996,paid,3785,2025-11-24 20:28:01.119235,2025-11-25 20:28:01.126297,0
ORD-20253785,36,3871,504802.37,done,3786,2025-11-08 20:28:01.125931,2025-11-25 20:28:01.129411,0
ORD-20253786,434,3544,433825.6,shipped,3787,2025-11-19 20:28:01.128820,2025-11-25 20:28:01.131039,0
ORD-20253787,302,132,1695474.16,shipped,3788,2025-10-31 20:28:01.130075,2025-11-25 20:28:01.137065,0
ORD-20253788,164,136,365076.45,paid,3789,2025-10-26 20:28:01.136721,2025-11-25 20:28:01.138469,0
ORD-20253789,550,3167,1595615.3000000003,done,3790,2025-10-30 20:28:01.137548,2025-11-25 20:28:01.141349,0
ORD-20253790,486,4190,1846608.59,done,3791,2025-10-20 20:28:01.140981,2025-11-25 20:28:01.148917,0
ORD-20253791,354,2079,1655711.6199999999,shipped,3792,2025-10-24 20:28:01.148520,2025-11-25 20:28:01.155923,0
ORD-20253792,131,2204,1464246.82,done,3793,2025-10-15 20:28:01.155569,2025-11-25 20:28:01.160227,0
ORD-20253793,472,1304,2082830.2799999998,pending,3794,2025-11-17 20:28:01.159888,2025-11-25 20:28:01.164046,0
ORD-20253794,253,3400,1553958.73,done,3795,2025-10-02 20:28:01.163697,2025-11-25 20:28:01.167907,0
ORD-20253795,382,3184,1502520.0899999999,done,3796,2025-11-18 20:28:01.167549,2025-11-25 20:28:01.173879,0
ORD-20253796,487,3537,214229.65,paid,3797,2025-10-13 20:28:01.173504,2025-11-25 20:28:01.175500,0
ORD-20253797,164,3593,62545.92,done,3798,2025-10-28 20:28:01.174409,2025-11-25 20:28:01.178029,0
ORD-20253798,403,3969,908500.3999999999,done,3799,2025-10-08 20:28:01.177579,2025-11-25 20:28:01.182564,0
ORD-20253799,135,2113,2372021.7199999997,done,3800,2025-10-14 20:28:01.182190,2025-11-25 20:28:01.188672,0
ORD-20253800,570,4276,1186538.81,done,3801,2025-09-27 20:28:01.226859,2025-11-25 20:28:01.232347,0
ORD-20253801,63,3305,1675800.5999999999,done,3802,2025-10-15 20:28:01.232001,2025-11-25 20:28:01.236770,0
ORD-20253802,491,1534,2500531.46,pending,3803,2025-11-11 20:28:01.236438,2025-11-25 20:28:01.243154,0
ORD-20253803,64,4341,1226146.65,done,3804,2025-10-20 20:28:01.242784,2025-11-25 20:28:01.249049,0
ORD-20253804,469,1823,1387390.84,pending,3805,2025-10-25 20:28:01.248717,2025-11-25 20:28:01.253267,0
ORD-20253805,390,4128,352008.07999999996,done,3806,2025-11-07 20:28:01.252949,2025-11-25 20:28:01.255421,0
