product_id,warehouse_id,quantity,shelf_location,id,created_at,updated_at,is_deleted
1043,4,1010,,2029,2025-11-25 20:27:32.425670,2025-11-25 20:27:32.425671,0
1044,3,158,,2030,2025-11-25 20:27:32.425672,2025-11-25 20:27:32.425673,0
1044,5,1249,,2031,2025-11-25 20:27:32.425674,2025-11-25 20:27:32.425675,0
1044,4,1141,,2032,2025-11-25 20:27:32.425676,2025-11-25 20:27:32.425677,0
1045,6,325,,2033,2025-11-25 20:27:32.425678,2025-11-25 20:27:32.425679,0
1045,1,328,,2034,2025-11-25 20:27:32.425680,2025-11-25 20:27:32.425681,0
1045,3,378,,2035,2025-11-25 20:27:32.425683,2025-11-25 20:27:32.425684,0
1046,3,1269,,2036,2025-11-25 20:27:32.425685,2025-11-25 20:27:32.425686,0
1047,2,354,,2037,2025-11-25 20:27:32.425687,2025-11-25 20:27:32.425688,0
1048,6,1692,,2038,2025-11-25 20:27:32.425689,2025-11-25 20:27:32.425690,0
1048,3,936,,2039,2025-11-25 20:27:32.425691,2025-11-25 20:27:32.425692,0
1049,4,810,,2040,2025-11-25 20:27:32.425693,2025-11-25 20:27:32.425694,0
1049,2,717,,2041,2025-11-25 20:27:32.425695,2025-11-25 20:27:32.425696,0
1050,1,266,,2042,2025-11-25 20:27:32.425697,2025-11-25 20:27:32.425698,0
1051,2,1494,,2043,2025-11-25 20:27:32.425700,2025-11-25 20:27:32.425701,0
1051,3,908,,2044,2025-11-25 20:27:32.425702,2025-11-25 20:27:32.425703,0
1051,6,1098,,2045,2025-11-25 20:27:32.425704,2025-11-25 20:27:32.425705,0
1052,6,733,,2046,2025-11-25 20:27:32.425706,2025-11-25 20:27:32.425707,0
1053,5,1558,,2047,2025-11-25 20:27:32.425708,2025-11-25 20:27:32.425709,0
1054,4,1494,,2048,2025-11-25 20:27:32.425710,2025-11-25 20:27:32.425711,0
1055,3,914,,2049,2025-11-25 20:27:32.425712,2025-11-25 20:27:32.425713,0
1056,2,630,,2050,2025-11-25 20:27:32.425714,2025-11-25 20:27:32.425715,0
1056,4,1712,,2051,2025-11-25 20:27:32.425716,2025-11-25 20:27:32.425717,0
1056,5,480,,2052,2025-11-25 20:27:32.425719,2025-11-25 20:27:32.425720,0
1057,6,1840,,2053,2025-11-25 20:27:32.425721,2025-11-25 20:27:32.425722,0
1057,3,1764,,2054,2025-11-25 20:27:32.425723,2025-11-25 20:27:32.425724,0
1058,2,1575,,2055,2025-11-25 20:27:32.425725,2025-11-25 20:27:32.425726,0
1058,3,1334,,2056,2025-11-25 20:27:32.425727,2025-11-25 20:27:32.425728,0
1059,6,134,,2057,2025-11-25 20:27:32.425729,2025-11-25 20:27:32.425730,0
1059,2,106,,2058,2025-11-25 20:27:32.425731,2025-11-25 20:27:32.425732,0
1060,3,615,,2059,2025-11-25 20:27:32.425733,2025-11-25 20:27:32.425734,0
1060,2,1108,,2060,2025-11-25 20:27:32.425736,2025-11-25 20:27:32.425737,0
1060,6,547,,2061,2025-11-25 20:27:32.425738,2025-11-25 20:27:32.425739,0
1061,3,1987,,2062,2025-11-25 20:27:32.425740,2025-11-25 20:27:32.425741,0
1061,2,1155,,2063,2025-11-25 20:27:32.425742,2025-11-25 20:27:32.425743,0
1061,1,436,,2064,2025-11-25 20:27:32.425744,2025-11-25 20:27:32.425745,0
1062,5,758,,2065,2025-11-25 20:27:32.425746,2025-11-25 20:27:32.425747,0
1062,4,1276,,2066,2025-11-25 20:27:32.425748,2025-11-25 20:27:32.425749,0
1063,4,514,,2067,2025-11-25 20:27:32.425750,2025-11-25 20:27:32.425751,0
1063,5,1238,,2068,2025-11-25 20:27:32.425753,2025-11-25 20:27:32.425754,0
1063,1,975,,2069,2025-11-25 20:27:32.425765,2025-11-25 20:27:32.425771,0
1064,4,470,,2070,2025-11-25 20:27:32.425774,2025-11-25 20:27:32.425775,0
1064,3,1227,,2071,2025-11-25 20:27:32.425776,2025-11-25 20:27:32.425777,0
1065,2,1972,,2072,2025-11-25 20:27:32.425778,2025-11-25 20:27:32.425780,0
1065,1,1804,,2073,2025-11-25 20:27:32.425781,2025-11-25 20:27:32.425782,0
1066,5,637,,2074,2025-11-25 20:27:32.425788,2025-11-25 20:27:32.425791,0
1066,6,952,,2075,2025-11-25 20:27:32.425793,2025-11-25 20:27:32.425794,0
1067,1,662,,2076,2025-11-25 20:27:32.425796,2025-11-25 20:27:32.425797,0
1068,5,1763,,2077,2025-11-25 20:27:32.425798,2025-11-25 20:27:32.425799,0
1068,3,472,,2078,2025-11-25 20:27:32.425801,2025-11-25 20:27:32.425802,0
1069,2,505,,2079,2025-11-25 20:27:32.425803,2025-11-25 20:27:32.425804,0
1069,5,507,,2080,2025-11-25 20:27:32.425805,2025-11-25 20:27:32.425806,0
1070,2,699,,2081,2025-11-25 20:27:32.425807,2025-11-25 20:27:32.425808,0
1071,3,768,,2082,2025-11-25 20:27:32.425810,2025-11-25 20:27:32.425811,0
1071,5,185,,2083,2025-11-25 20:27:32.425812,2025-11-25 20:27:32.425813,0
1071,4,1970,,2084,2025-11-25 20:27:32.425814,2025-11-25 20:27:32.425815,0
1072,2,645,,2085,2025-11-25 20:27:32.425816,2025-11-25 20:27:32.425817,0
1072,1,1751,,2086,2025-11-25 20:27:32.425818,2025-11-25 20:27:32.425819,0
1072,5,1225,,2087,2025-11-25 20:27:32.425820,2025-11-25 20:27:32.425822,0
1073,5,1864,,2088,2025-11-25 20:27:32.425823,2025-11-25 20:27:32.425824,0
1073,6,148,,2089,2025-11-25 20:27:32.425825,2025-11-25 20:27:32.425826,0
1073,4,1350,,2090,2025-11-25 20:27:32.425827,2025-11-25 20:27:32.425828,0
1074,5,816,,2091,2025-11-25 20:27:32.425829,2025-11-25 20:27:32.425830,0
1074,2,582,,2092,2025-11-25 20:27:32.425832,2025-11-25 20:27:32.425833,0
1074,4,1080,,2093,2025-11-25 20:27:32.425834,2025-11-25 20:27:32.425835,0
1075,4,203,,2094,2025-11-25 20:27:32.425836,2025-11-25 20:27:32.425837,0
1076,5,551,,2095,2025-11-25 20:27:32.425838,2025-11-25 20:27:32.425839,0
1076,6,425,,2096,2025-11-25 20:27:32.425840,2025-11-25 20:27:32.425841,0
1076,1,803,,2097,2025-11-25 20:27:32.425842,2025-11-25 20:27:32.425843,0
1077,2,1619,,2098,2025-11-25 20:27:32.425845,2025-11-25 20:27:32.425846,0
1077,6,558,,2099,2025-11-25 20:27:32.425847,2025-11-25 20:27:32.425848,0
1077,5,108,,2100,2025-11-25 20:27:32.425849,2025-11-25 20:27:32.425850,0
1078,1,431,,2101,2025-11-25 20:27:32.425851,2025-11-25 20:27:32.425852,0
1078,5,1903,,2102,2025-11-25 20:27:32.425853,2025-11-25 20:27:32.425854,0
1079,2,597,,2103,2025-11-25 20:27:32.425855,2025-11-25 20:27:32.425857,0
1079,1,1096,,2104,2025-11-25 20:27:32.425858,2025-11-25 20:27:32.425859,0
1080,2,642,,2105,2025-11-25 20:27:32.425860,2025-11-25 20:27:32.425861,0
1080,4,1196,,2106,2025-11-25 20:27:32.425862,2025-11-25 20:27:32.425863,0
1080,3,100,,2107,2025-11-25 20:27:32.425864,2025-11-25 20:27:32.425865,0
1081,2,1752,,2108,2025-11-25 20:27:32.425866,2025-11-25 20:27:32.425867,0
1081,3,1473,,2109,2025-11-25 20:27:32.425869,2025-11-25 20:27:32.425870,0
1082,4,688,,2110,2025-11-25 20:27:32.425871,2025-11-25 20:27:32.425872,0
1082,3,1307,,2111,2025-11-25 20:27:32.425873,2025-11-25 20:27:32.425874,0
1082,2,269,,2112,2025-11-25 20:27:32.425875,2025-11-25 20:27:32.425876,0
1083,3,641,,2113,2025-11-25 20:27:32.425877,2025-11-25 20:27:32.425878,0
1083,1,1623,,2114,2025-11-25 20:27:32.425879,2025-11-25 20:27:32.425880,0
1083,2,450,,2115,2025-11-25 20:27:32.425882,2025-11-25 20:27:32.425883,0
1084,5,1784,,2116,2025-11-25 20:27:32.425884,2025-11-25 20:27:32.425885,0
1085,5,823,,2117,2025-11-25 20:27:32.425886,2025-11-25 20:27:32.425887,0
1086,2,1124,,2118,2025-11-25 20:27:32.425888,2025-11-25 20:27:32.425889,0
1087,3,1478,,2119,2025-11-25 20:27:32.425890,2025-11-25 20:27:32.425892,0
1088,6,1135,,2120,2025-11-25 20:27:32.425893,2025-11-25 20:27:32.425894,0
1088,3,509,,2121,2025-11-25 20:27:32.425895,2025-11-25 20:27:32.425896,0
1089,3,155,,2122,2025-11-25 20:27:32.425897,2025-11-25 20:27:32.425898,0
1089,6,723,,2123,2025-11-25 20:27:32.425899,2025-11-25 20:27:32.425900,0
1089,4,257,,2124,2025-11-25 20:27:32.425902,2025-11-25 20:27:32.425903,0
1090,3,728,,2125,2025-11-25 20:27:32.425904,2025-11-25 20:27:32.425905,0
1090,4,432,,2126,2025-11-25 20:27:32.425906,2025-11-25 20:27:32.425907,0
1090,2,734,,2127,2025-11-25 20:27:32.425908,2025-11-25 20:27:32.425909,0
1091,2,354,,2128,2025-11-25 20:27:32.425910,2025-11-25 20:27:32.425911,0
1092,1,1499,,2129,2025-11-25 20:27:32.425913,2025-11-25 20:27:32.425914,0
1092,5,1633,,2130,2025-11-25 20:27:32.425915,2025-11-25 20:27:32.425916,0
1093,4,382,,2131,2025-11-25 20:27:32.425917,2025-11-25 20:27:32.425918,0
1094,4,1777,,2132,2025-11-25 20:27:32.425919,2025-11-25 20:27:32.425920,0
1094,2,1903,,2133,2025-11-25 20:27:32.425921,2025-11-25 20:27:32.425922,0
1095,6,1976,,2134,2025-11-25 20:27:32.425923,2025-11-25 20:27:32.425924,0
1095,2,846,,2135,2025-11-25 20:27:32.425926,2025-11-25 20:27:32.425927,0
1096,5,1815,,2136,2025-11-25 20:27:32.425928,2025-11-25 20:27:32.425929,0
1097,1,709,,2137,2025-11-25 20:27:32.425930,2025-11-25 20:27:32.425931,0
1097,2,885,,2138,2025-11-25 20:27:32.425932,2025-11-25 20:27:32.425933,0
1098,3,1730,,2139,2025-11-25 20:27:32.425934,2025-11-25 20:27:32.425935,0
1098,6,1395,,2140,2025-11-25 20:27:32.425936,2025-11-25 20:27:32.425937,0
1098,2,717,,2141,2025-11-25 20:27:32.425939,2025-11-25 20:27:32.425940,0
1099,5,381,,2142,2025-11-25 20:27:32.425941,2025-11-25 20:27:32.425942,0
1100,3,1664,,2143,2025-11-25 20:27:32.425943,2025-11-25 20:27:32.425944,0
1100,1,306,,2144,2025-11-25 20:27:32.425945,2025-11-25 20:27:32.425946,0
1101,5,813,,2145,2025-11-25 20:27:32.531988,2025-11-25 20:27:32.531991,0
1101,6,1498,,2146,2025-11-25 20:27:32.531993,2025-11-25 20:27:32.531994,0
1102,2,1710,,2147,2025-11-25 20:27:32.531996,2025-11-25 20:27:32.531997,0
1103,1,306,,2148,2025-11-25 20:27:32.531998,2025-11-25 20:27:32.531999,0
1103,4,1101,,2149,2025-11-25 20:27:32.532000,2025-11-25 20:27:32.532001,0
1104,4,592,,2150,2025-11-25 20:27:32.532003,2025-11-25 20:27:32.532003,0
1105,1,1209,,2151,2025-11-25 20:27:32.532005,2025-11-25 20:27:32.532006,0
1106,5,706,,2152,2025-11-25 20:27:32.532007,2025-11-25 20:27:32.532008,0
1107,2,857,,2153,2025-11-25 20:27:32.532009,2025-11-25 20:27:32.532010,0
1107,4,318,,2154,2025-11-25 20:27:32.532011,2025-11-25 20:27:32.532012,0
1107,5,1288,,2155,2025-11-25 20:27:32.532013,2025-11-25 20:27:32.532014,0
1108,5,681,,2156,2025-11-25 20:27:32.532015,2025-11-25 20:27:32.532016,0
1108,3,1628,,2157,2025-11-25 20:27:32.532017,2025-11-25 20:27:32.532018,0
1108,6,379,,2158,2025-11-25 20:27:32.532020,2025-11-25 20:27:32.532021,0
1109,2,1960,,2159,2025-11-25 20:27:32.532022,2025-11-25 20:27:32.532023,0
1109,6,222,,2160,2025-11-25 20:27:32.532024,2025-11-25 20:27:32.532025,0
1110,6,666,,2161,2025-11-25 20:27:32.532026,2025-11-25 20:27:32.532027,0
1110,1,120,,2162,2025-11-25 20:27:32.532028,2025-11-25 20:27:32.532029,0
1110,3,1003,,2163,2025-11-25 20:27:32.532030,2025-11-25 20:27:32.532031,0
1111,5,923,,2164,2025-11-25 20:27:32.532032,2025-11-25 20:27:32.532033,0
1112,3,1136,,2165,2025-11-25 20:27:32.532034,2025-11-25 20:27:32.532035,0
1112,1,1186,,2166,2025-11-25 20:27:32.532036,2025-11-25 20:27:32.532037,0
1113,4,1821,,2167,2025-11-25 20:27:32.532039,2025-11-25 20:27:32.532040,0
1113,2,1257,,2168,2025-11-25 20:27:32.532041,2025-11-25 20:27:32.532042,0
1113,1,1599,,2169,2025-11-25 20:27:32.532043,2025-11-25 20:27:32.532044,0
1114,1,1429,,2170,2025-11-25 20:27:32.532045,2025-11-25 20:27:32.532046,0
1114,4,1411,,2171,2025-11-25 20:27:32.532047,2025-11-25 20:27:32.532048,0
1114,6,274,,2172,2025-11-25 20:27:32.532049,2025-11-25 20:27:32.532050,0
1115,6,529,,2173,2025-11-25 20:27:32.532052,2025-11-25 20:27:32.532053,0
1116,6,1397,,2174,2025-11-25 20:27:32.532054,2025-11-25 20:27:32.532055,0
1116,4,1428,,2175,2025-11-25 20:27:32.532056,2025-11-25 20:27:32.532057,0
1117,3,783,,2176,2025-11-25 20:27:32.532058,2025-11-25 20:27:32.532059,0
1117,5,850,,2177,2025-11-25 20:27:32.532060,2025-11-25 20:27:32.532061,0
1117,1,619,,2178,2025-11-25 20:27:32.532062,2025-11-25 20:27:32.532063,0
1118,6,1423,,2179,2025-11-25 20:27:32.532064,2025-11-25 20:27:32.532065,0
1118,3,1264,,2180,2025-11-25 20:27:32.532066,2025-11-25 20:27:32.532067,0
1118,1,739,,2181,2025-11-25 20:27:32.532068,2025-11-25 20:27:32.532069,0
1119,6,557,,2182,2025-11-25 20:27:32.532071,2025-11-25 20:27:32.532072,0
1119,1,1653,,2183,2025-11-25 20:27:32.532073,2025-11-25 20:27:32.532074,0
1120,1,429,,2184,2025-11-25 20:27:32.532075,2025-11-25 20:27:32.532076,0
1120,6,58,,2185,2025-11-25 20:27:32.532077,2025-11-25 20:27:32.532078,0
1120,4,143,,2186,2025-11-25 20:27:32.532079,2025-11-25 20:27:32.532080,0
1121,6,1370,,2187,2025-11-25 20:27:32.532081,2025-11-25 20:27:32.532082,0
1121,1,1007,,2188,2025-11-25 20:27:32.532083,2025-11-25 20:27:32.532085,0
1122,4,1573,,2189,2025-11-25 20:27:32.532086,2025-11-25 20:27:32.532087,0
1122,6,1352,,2190,2025-11-25 20:27:32.532088,2025-11-25 20:27:32.532089,0
1122,3,1964,,2191,2025-11-25 20:27:32.532090,2025-11-25 20:27:32.532091,0
1123,5,1251,,2192,2025-11-25 20:27:32.532092,2025-11-25 20:27:32.532093,0
1123,4,343,,2193,2025-11-25 20:27:32.532094,2025-11-25 20:27:32.532095,0
1124,3,1986,,2194,2025-11-25 20:27:32.532096,2025-11-25 20:27:32.532097,0
1125,6,1283,,2195,2025-11-25 20:27:32.532098,2025-11-25 20:27:32.532099,0
1125,5,1088,,2196,2025-11-25 20:27:32.532101,2025-11-25 20:27:32.532101,0
1126,6,1109,,2197,2025-11-25 20:27:32.532103,2025-11-25 20:27:32.532104,0
1126,2,1822,,2198,2025-11-25 20:27:32.532105,2025-11-25 20:27:32.532106,0
1127,6,1278,,2199,2025-11-25 20:27:32.532107,2025-11-25 20:27:32.532108,0
1128,5,643,,2200,2025-11-25 20:27:32.532109,2025-11-25 20:27:32.532110,0
1128,2,1658,,2201,2025-11-25 20:27:32.532111,2025-11-25 20:27:32.532112,0
1129,1,556,,2202,2025-11-25 20:27:32.532113,2025-11-25 20:27:32.532114,0
1129,2,661,,2203,2025-11-25 20:27:32.532116,2025-11-25 20:27:32.532116,0
1130,2,1063,,2204,2025-11-25 20:27:32.532118,2025-11-25 20:27:32.532119,0
1131,2,1069,,2205,2025-11-25 20:27:32.532120,2025-11-25 20:27:32.532121,0
1131,4,825,,2206,2025-11-25 20:27:32.532122,2025-11-25 20:27:32.532123,0
1131,1,573,,2207,2025-11-25 20:27:32.532124,2025-11-25 20:27:32.532125,0
1132,1,638,,2208,2025-11-25 20:27:32.532126,2025-11-25 20:27:32.532127,0
1132,2,1541,,2209,2025-11-25 20:27:32.532128,2025-11-25 20:27:32.532129,0
1132,4,945,,2210,2025-11-25 20:27:32.532130,2025-11-25 20:27:32.532131,0
1133,6,602,,2211,2025-11-25 20:27:32.532132,2025-11-25 20:27:32.532133,0
1133,1,518,,2212,2025-11-25 20:27:32.532135,2025-11-25 20:27:32.532136,0
1134,4,153,,2213,2025-11-25 20:27:32.532137,2025-11-25 20:27:32.532138,0
1135,4,954,,2214,2025-11-25 20:27:32.532139,2025-11-25 20:27:32.532140,0
1135,5,197,,2215,2025-11-25 20:27:32.532141,2025-11-25 20:27:32.532142,0
1136,5,679,,2216,2025-11-25 20:27:32.532143,2025-11-25 20:27:32.532144,0
1136,4,1276,,2217,2025-11-25 20:27:32.532145,2025-11-25 20:27:32.532146,0
1136,1,667,,2218,2025-11-25 20:27:32.532147,2025-11-25 20:27:32.532148,0
1137,4,833,,2219,2025-11-25 20:27:32.532149,2025-11-25 20:27:32.532150,0
1137,6,742,,2220,2025-11-25 20:27:32.532152,2025-11-25 20:27:32.532153,0
1138,1,623,,2221,2025-11-25 20:27:32.532154,2025-11-25 20:27:32.532155,0
1138,3,910,,2222,2025-11-25 20:27:32.532156,2025-11-25 20:27:32.532157,0
1138,6,240,,2223,2025-11-25 20:27:32.532158,2025-11-25 20:27:32.532159,0
1139,3,1022,,2224,2025-11-25 20:27:32.532160,2025-11-25 20:27:32.532161,0
1139,5,344,,2225,2025-11-25 20:27:32.532162,2025-11-25 20:27:32.532163,0
1140,5,191,,2226,2025-11-25 20:27:32.532164,2025-11-25 20:27:32.532165,0
1140,3,1966,,2227,2025-11-25 20:27:32.532166,2025-11-25 20:27:32.532167,0
1141,4,1119,,2228,2025-11-25 20:27:32.532169,2025-11-25 20:27:32.532169,0
1141,1,1568,,2229,2025-11-25 20:27:32.532171,2025-11-25 20:27:32.532172,0
1141,2,376,,2230,2025-11-25 20:27:32.532173,2025-11-25 20:27:32.532174,0
1142,3,1753,,2231,2025-11-25 20:27:32.532175,2025-11-25 20:27:32.532176,0
1143,1,500,,2232,2025-11-25 20:27:32.532177,2025-11-25 20:27:32.532178,0
1143,6,430,,2233,2025-11-25 20:27:32.532179,2025-11-25 20:27:32.532180,0
1144,3,623,,2234,2025-11-25 20:27:32.532181,2025-11-25 20:27:32.532182,0
1144,1,1009,,2235,2025-11-25 20:27:32.532184,2025-11-25 20:27:32.532185,0
1145,6,1704,,2236,2025-11-25 20:27:32.532186,2025-11-25 20:27:32.532187,0
1145,5,950,,2237,2025-11-25 20:27:32.532188,2025-11-25 20:27:32.532189,0
1146,2,1074,,2238,2025-11-25 20:27:32.532190,2025-11-25 20:27:32.532191,0
1146,4,300,,2239,2025-11-25 20:27:32.532192,2025-11-25 20:27:32.532193,0
1147,4,1090,,2240,2025-11-25 20:27:32.532194,2025-11-25 20:27:32.532195,0
1148,6,379,,2241,2025-11-25 20:27:32.532196,2025-11-25 20:27:32.532197,0
1148,4,471,,2242,2025-11-25 20:27:32.532198,2025-11-25 20:27:32.532199,0
1148,3,67,,2243,2025-11-25 20:27:32.532200,2025-11-25 20:27:32.532201,0
1149,6,60,,2244,2025-11-25 20:27:32.532203,2025-11-25 20:27:32.532203,0
1150,5,1480,,2245,2025-11-25 20:27:32.532205,2025-11-25 20:27:32.532206,0
1150,1,839,,2246,2025-11-25 20:27:32.532207,2025-11-25 20:27:32.532208,0
1151,3,290,,2247,2025-11-25 20:27:32.532209,2025-11-25 20:27:32.532210,0
1151,6,1138,,2248,2025-11-25 20:27:32.532211,2025-11-25 20:27:32.532212,0
1151,2,93,,2249,2025-11-25 20:27:32.532213,2025-11-25 20:27:32.532214,0
1152,2,996,,2250,2025-11-25 20:27:32.532216,2025-11-25 20:27:32.532217,0
1152,6,1741,,2251,2025-11-25 20:27:32.532218,2025-11-25 20:27:32.532219,0
1152,5,310,,2252,2025-11-25 20:27:32.532220,2025-11-25 20:27:32.532221,0
1153,6,1772,,2253,2025-11-25 20:27:32.532222,2025-11-25 20:27:32.532223,0
1153,5,277,,2254,2025-11-25 20:27:32.532224,2025-11-25 20:27:32.532225,0
1154,3,562,,2255,2025-11-25 20:27:32.532226,2025-11-25 20:27:32.532227,0
1154,1,1933,,2256,2025-11-25 20:27:32.532229,2025-11-25 20:27:32.532230,0
1154,5,304,,2257,2025-11-25 20:27:32.532231,2025-11-25 20:27:32.532232,0
1155,6,219,,2258,2025-11-25 20:27:32.532233,2025-11-25 20:27:32.532234,0
1155,3,1169,,2259,2025-11-25 20:27:32.532235,2025-11-25 20:27:32.532236,0
1156,4,1076,,2260,2025-11-25 20:27:32.532237,2025-11-25 20:27:32.532238,0
1157,5,742,,2261,2025-11-25 20:27:32.532239,2025-11-25 20:27:32.532240,0
1157,6,1476,,2262,2025-11-25 20:27:32.532242,2025-11-25 20:27:32.532242,0
1157,3,1550,,2263,2025-11-25 20:27:32.532244,2025-11-25 20:27:32.532245,0
1158,4,1487,,2264,2025-11-25 20:27:32.532246,2025-11-25 20:27:32.532247,0
1159,5,1837,,2265,2025-11-25 20:27:32.532248,2025-11-25 20:27:32.532249,0
1159,2,231,,2266,2025-11-25 20:27:32.532250,2025-11-25 20:27:32.532251,0
1160,5,132,,2267,2025-11-25 20:27:32.532252,2025-11-25 20:27:32.532253,0
1160,3,1449,,2268,2025-11-25 20:27:32.532254,2025-11-25 20:27:32.532255,0
1161,3,711,,2269,2025-11-25 20:27:32.532256,2025-11-25 20:27:32.532257,0
1161,1,1412,,2270,2025-11-25 20:27:32.532258,2025-11-25 20:27:32.532259,0
1162,5,1742,,2271,2025-11-25 20:27:32.532260,2025-11-25 20:27:32.532261,0
1162,3,1768,,2272,2025-11-25 20:27:32.532263,2025-11-25 20:27:32.532264,0
1163,5,1708,,2273,2025-11-25 20:27:32.532265,2025-11-25 20:27:32.532266,0
1163,1,1332,,2274,2025-11-25 20:27:32.532267,2025-11-25 20:27:32.532268,0
1163,4,1249,,2275,2025-11-25 20:27:32.532269,2025-11-25 20:27:32.532270,0
1164,5,1584,,2276,2025-11-25 20:27:32.532271,2025-11-25 20:27:32.532272,0
1164,2,639,,2277,2025-11-25 20:27:32.532273,2025-11-25 20:27:32.532274,0
1164,1,178,,2278,2025-11-25 20:27:32.532275,2025-11-25 20:27:32.532276,0
1165,2,424,,2279,2025-11-25 20:27:32.532277,2025-11-25 20:27:32.532278,0
1166,5,663,,2280,2025-11-25 20:27:32.532279,2025-11-25 20:27:32.532280,0
1166,3,1227,,2281,2025-11-25 20:27:32.532282,2025-11-25 20:27:32.532282,0
1166,1,1494,,2282,2025-11-25 20:27:32.532284,2025-11-25 20:27:32.532285,0
1167,6,1475,,2283,2025-11-25 20:27:32.532286,2025-11-25 20:27:32.532287,0
1167,4,1735,,2284,2025-11-25 20:27:32.532288,2025-11-25 20:27:32.532289,0
1168,4,211,,2285,2025-11-25 20:27:32.532290,2025-11-25 20:27:32.532291,0
1169,1,1189,,2286,2025-11-25 20:27:32.532292,2025-11-25 20:27:32.532293,0
1169,3,1095,,2287,2025-11-25 20:27:32.532294,2025-11-25 20:27:32.532295,0
1169,4,1116,,2288,2025-11-25 20:27:32.532296,2025-11-25 20:27:32.532297,0
1170,4,1525,,2289,2025-11-25 20:27:32.532298,2025-11-25 20:27:32.532299,0
1171,3,507,,2290,2025-11-25 20:27:32.532300,2025-11-25 20:27:32.532301,0
1171,6,236,,2291,2025-11-25 20:27:32.532303,2025-11-25 20:27:32.532304,0
1171,2,1164,,2292,2025-11-25 20:27:32.532305,2025-11-25 20:27:32.532306,0
1172,6,1720,,2293,2025-11-25 20:27:32.532307,2025-11-25 20:27:32.532308,0
1172,4,716,,2294,2025-11-25 20:27:32.532309,2025-11-25 20:27:32.532310,0
1172,1,290,,2295,2025-11-25 20:27:32.532311,2025-11-25 20:27:32.532312,0
1173,5,838,,2296,2025-11-25 20:27:32.532313,2025-11-25 20:27:32.532314,0
1174,6,469,,2297,2025-11-25 20:27:32.532315,2025-11-25 20:27:32.532316,0
1174,1,949,,2298,2025-11-25 20:27:32.532317,2025-11-25 20:27:32.532318,0
1175,6,478,,2299,2025-11-25 20:27:32.532320,2025-11-25 20:27:32.532321,0
1176,5,357,,2300,2025-11-25 20:27:32.532322,2025-11-25 20:27:32.532323,0
1176,3,961,,2301,2025-11-25 20:27:32.532324,2025-11-25 20:27:32.532325,0
1177,3,1782,,2302,2025-11-25 20:27:32.532326,2025-11-25 20:27:32.532327,0
1177,6,800,,2303,2025-11-25 20:27:32.532328,2025-11-25 20:27:32.532329,0
1178,6,1562,,2304,2025-11-25 20:27:32.532330,2025-11-25 20:27:32.532331,0
1178,4,942,,2305,2025-11-25 20:27:32.532332,2025-11-25 20:27:32.532333,0
1178,3,53,,2306,2025-11-25 20:27:32.532334,2025-11-25 20:27:32.532335,0
1179,6,673,,2307,2025-11-25 20:27:32.532337,2025-11-25 20:27:32.532337,0
1179,2,53,,2308,2025-11-25 20:27:32.532339,2025-11-25 20:27:32.532340,0
1180,2,144,,2309,2025-11-25 20:27:32.532341,2025-11-25 20:27:32.532342,0
1181,6,445,,2310,2025-11-25 20:27:32.532343,2025-11-25 20:27:32.532344,0
1181,1,799,,2311,2025-11-25 20:27:32.532345,2025-11-25 20:27:32.532346,0
1182,1,370,,2312,2025-11-25 20:27:32.532347,2025-11-25 20:27:32.532348,0
1183,3,1300,,2313,2025-11-25 20:27:32.532349,2025-11-25 20:27:32.532350,0
1183,6,101,,2314,2025-11-25 20:27:32.532351,2025-11-25 20:27:32.532352,0
1183,4,704,,2315,2025-11-25 20:27:32.532353,2025-11-25 20:27:32.532354,0
1184,6,1616,,2316,2025-11-25 20:27:32.532355,2025-11-25 20:27:32.532356,0
1185,4,1608,,2317,2025-11-25 20:27:32.532357,2025-11-25 20:27:32.532358,0
1185,3,186,,2318,2025-11-25 20:27:32.532360,2025-11-25 20:27:32.532361,0
1186,4,909,,2319,2025-11-25 20:27:32.532362,2025-11-25 20:27:32.532363,0
1186,1,1286,,2320,2025-11-25 20:27:32.532364,2025-11-25 20:27:32.532365,0
1186,5,1272,,2321,2025-11-25 20:27:32.532366,2025-11-25 20:27:32.532367,0
1187,4,662,,2322,2025-11-25 20:27:32.532368,2025-11-25 20:27:32.532369,0
1187,6,850,,2323,2025-11-25 20:27:32.532370,2025-11-25 20:27:32.532371,0
1187,3,1596,,2324,2025-11-25 20:27:32.532372,2025-11-25 20:27:32.532373,0
1188,3,141,,2325,2025-11-25 20:27:32.532374,2025-11-25 20:27:32.532375,0
1188,6,620,,2326,2025-11-25 20:27:32.532376,2025-11-25 20:27:32.532377,0
1189,1,634,,2327,2025-11-25 20:27:32.532379,2025-11-25 20:27:32.532379,0
1189,4,1173,,2328,2025-11-25 20:27:32.532381,2025-11-25 20:27:32.532382,0
1190,5,1942,,2329,2025-11-25 20:27:32.532383,2025-11-25 20:27:32.532384,0
1190,4,882,,2330,2025-11-25 20:27:32.532385,2025-11-25 20:27:32.532386,0
1191,2,545,,2331,2025-11-25 20:27:32.532387,2025-11-25 20:27:32.532388,0
1192,4,1383,,2332,2025-11-25 20:27:32.532389,2025-11-25 20:27:32.532390,0
1192,3,281,,2333,2025-11-25 20:27:32.532391,2025-11-25 20:27:32.532392,0
