transaction_code,move_type,product_id,warehouse_id,qty_change,balance_after,operator_id,remark,id,created_at,updated_at,is_deleted
INIT-#cc8b9e-2814,inbound,2815,6,1845,1845,1,系统初始化入库,5541,2025-11-25 20:27:34.274977,2025-11-25 20:27:34.274978,0
INIT-#6db75b-2815,inbound,2816,1,1253,1253,1,系统初始化入库,5542,2025-11-25 20:27:34.274979,2025-11-25 20:27:34.274980,0
INIT-#a059b4-2815,inbound,2816,2,1276,1276,1,系统初始化入库,5543,2025-11-25 20:27:34.274981,2025-11-25 20:27:34.274982,0
INIT-#622c35-2816,inbound,2817,2,488,488,1,系统初始化入库,5544,2025-11-25 20:27:34.274983,2025-11-25 20:27:34.274984,0
INIT-#0a7af8-2817,inbound,2818,6,289,289,1,系统初始化入库,5545,2025-11-25 20:27:34.274986,2025-11-25 20:27:34.274987,0
INIT-#c73fcb-2817,inbound,2818,2,1465,1465,1,系统初始化入库,5546,2025-11-25 20:27:34.274988,2025-11-25 20:27:34.274989,0
INIT-#6e385d-2818,inbound,2819,1,1821,1821,1,系统初始化入库,5547,2025-11-25 20:27:34.274990,2025-11-25 20:27:34.274991,0
INIT-#ee8ff3-2819,inbound,2820,6,1585,1585,1,系统初始化入库,5548,2025-11-25 20:27:34.274992,2025-11-25 20:27:34.274993,0
INIT-#ec303c-2819,inbound,2820,5,1713,1713,1,系统初始化入库,5549,2025-11-25 20:27:34.274995,2025-11-25 20:27:34.274996,0
INIT-#fd69a4-2820,inbound,2821,5,440,440,1,系统初始化入库,5550,2025-11-25 20:27:34.274997,2025-11-25 20:27:34.274998,0
INIT-#635a1c-2820,inbound,2821,6,1004,1004,1,系统初始化入库,5551,2025-11-25 20:27:34.274999,2025-11-25 20:27:34.275000,0
INIT-#cf534d-2820,inbound,2821,2,375,375,1,系统初始化入库,5552,2025-11-25 20:27:34.275001,2025-11-25 20:27:34.275002,0
INIT-#a903dd-2821,inbound,2822,6,1921,1921,1,系统初始化入库,5553,2025-11-25 20:27:34.275003,2025-11-25 20:27:34.275005,0
INIT-#687a10-2822,inbound,2823,4,1192,1192,1,系统初始化入库,5554,2025-11-25 20:27:34.275006,2025-11-25 20:27:34.275007,0
INIT-#315e35-2822,inbound,2823,1,1021,1021,1,系统初始化入库,5555,2025-11-25 20:27:34.275008,2025-11-25 20:27:34.275010,0
INIT-#c94d25-2822,inbound,2823,2,758,758,1,系统初始化入库,5556,2025-11-25 20:27:34.275012,2025-11-25 20:27:34.275013,0
INIT-#9e05d5-2823,inbound,2824,3,1721,1721,1,系统初始化入库,5557,2025-11-25 20:27:34.275014,2025-11-25 20:27:34.275015,0
INIT-#2699df-2823,inbound,2824,5,1287,1287,1,系统初始化入库,5558,2025-11-25 20:27:34.275016,2025-11-25 20:27:34.275017,0
INIT-#ed6c90-2824,inbound,2825,1,787,787,1,系统初始化入库,5559,2025-11-25 20:27:34.275019,2025-11-25 20:27:34.275020,0
INIT-#3c87ba-2824,inbound,2825,6,1863,1863,1,系统初始化入库,5560,2025-11-25 20:27:34.275021,2025-11-25 20:27:34.275022,0
INIT-#51bee6-2825,inbound,2826,2,1416,1416,1,系统初始化入库,5561,2025-11-25 20:27:34.275023,2025-11-25 20:27:34.275024,0
INIT-#b9373d-2825,inbound,2826,3,1979,1979,1,系统初始化入库,5562,2025-11-25 20:27:34.275025,2025-11-25 20:27:34.275026,0
INIT-#2a9a9c-2825,inbound,2826,1,1963,1963,1,系统初始化入库,5563,2025-11-25 20:27:34.275028,2025-11-25 20:27:34.275029,0
INIT-#9ba1d4-2826,inbound,2827,5,1126,1126,1,系统初始化入库,5564,2025-11-25 20:27:34.275030,2025-11-25 20:27:34.275031,0
INIT-#f2b335-2827,inbound,2828,1,558,558,1,系统初始化入库,5565,2025-11-25 20:27:34.275032,2025-11-25 20:27:34.275033,0
INIT-#2ef183-2828,inbound,2829,2,834,834,1,系统初始化入库,5566,2025-11-25 20:27:34.275034,2025-11-25 20:27:34.275035,0
INIT-#63ea24-2828,inbound,2829,1,262,262,1,系统初始化入库,5567,2025-11-25 20:27:34.275037,2025-11-25 20:27:34.275038,0
INIT-#3e194b-2829,inbound,2830,3,463,463,1,系统初始化入库,5568,2025-11-25 20:27:34.275039,2025-11-25 20:27:34.275040,0
INIT-#f2a0fe-2829,inbound,2830,6,1009,1009,1,系统初始化入库,5569,2025-11-25 20:27:34.275041,2025-11-25 20:27:34.275042,0
INIT-#7c7cab-2830,inbound,2831,2,236,236,1,系统初始化入库,5570,2025-11-25 20:27:34.275043,2025-11-25 20:27:34.275045,0
INIT-#68fe8a-2831,inbound,2832,5,361,361,1,系统初始化入库,5571,2025-11-25 20:27:34.275046,2025-11-25 20:27:34.275047,0
INIT-#6c8ffc-2831,inbound,2832,4,1728,1728,1,系统初始化入库,5572,2025-11-25 20:27:34.275048,2025-11-25 20:27:34.275049,0
INIT-#efcdb8-2831,inbound,2832,6,1983,1983,1,系统初始化入库,5573,2025-11-25 20:27:34.275050,2025-11-25 20:27:34.275051,0
INIT-#0af8d0-2832,inbound,2833,5,1394,1394,1,系统初始化入库,5574,2025-11-25 20:27:34.275053,2025-11-25 20:27:34.275054,0
INIT-#b774b6-2833,inbound,2834,4,1950,1950,1,系统初始化入库,5575,2025-11-25 20:27:34.275055,2025-11-25 20:27:34.275056,0
INIT-#2440f4-2833,inbound,2834,6,1255,1255,1,系统初始化入库,5576,2025-11-25 20:27:34.275057,2025-11-25 20:27:34.275058,0
INIT-#7307b4-2833,inbound,2834,5,1248,1248,1,系统初始化入库,5577,2025-11-25 20:27:34.275059,2025-11-25 20:27:34.275060,0
INIT-#62b054-2834,inbound,2835,3,839,839,1,系统初始化入库,5578,2025-11-25 20:27:34.275062,2025-11-25 20:27:34.275063,0
INIT-#19a8ae-2834,inbound,2835,4,1107,1107,1,系统初始化入库,5579,2025-11-25 20:27:34.275064,2025-11-25 20:27:34.275065,0
INIT-#9281e4-2834,inbound,2835,6,300,300,1,系统初始化入库,5580,2025-11-25 20:27:34.275066,2025-11-25 20:27:34.275067,0
INIT-#c73035-2835,inbound,2836,6,1504,1504,1,系统初始化入库,5581,2025-11-25 20:27:34.275069,2025-11-25 20:27:34.275070,0
INIT-#defe03-2836,inbound,2837,4,346,346,1,系统初始化入库,5582,2025-11-25 20:27:34.275071,2025-11-25 20:27:34.275072,0
INIT-#5203a4-2836,inbound,2837,2,1827,1827,1,系统初始化入库,5583,2025-11-25 20:27:34.275073,2025-11-25 20:27:34.275074,0
INIT-#c7d0d2-2837,inbound,2838,6,1076,1076,1,系统初始化入库,5584,2025-11-25 20:27:34.275076,2025-11-25 20:27:34.275077,0
INIT-#bc41c9-2837,inbound,2838,5,1591,1591,1,系统初始化入库,5585,2025-11-25 20:27:34.275078,2025-11-25 20:27:34.275079,0
INIT-#4a9d34-2838,inbound,2839,1,1480,1480,1,系统初始化入库,5586,2025-11-25 20:27:34.275080,2025-11-25 20:27:34.275081,0
INIT-#a4bef0-2838,inbound,2839,6,1235,1235,1,系统初始化入库,5587,2025-11-25 20:27:34.275083,2025-11-25 20:27:34.275084,0
INIT-#faf88f-2838,inbound,2839,3,999,999,1,系统初始化入库,5588,2025-11-25 20:27:34.275085,2025-11-25 20:27:34.275086,0
INIT-#1b7a24-2839,inbound,2840,5,839,839,1,系统初始化入库,5589,2025-11-25 20:27:34.275087,2025-11-25 20:27:34.275088,0
INIT-#f0eb59-2839,inbound,2840,6,977,977,1,系统初始化入库,5590,2025-11-25 20:27:34.275089,2025-11-25 20:27:34.275091,0
INIT-#bb8940-2840,inbound,2841,6,1449,1449,1,系统初始化入库,5591,2025-11-25 20:27:34.275092,2025-11-25 20:27:34.275093,0
INIT-#2484cb-2840,inbound,2841,3,275,275,1,系统初始化入库,5592,2025-11-25 20:27:34.275094,2025-11-25 20:27:34.275095,0
INIT-#1d6f53-2840,inbound,2841,2,257,257,1,系统初始化入库,5593,2025-11-25 20:27:34.275096,2025-11-25 20:27:34.275097,0
INIT-#775134-2841,inbound,2842,3,440,440,1,系统初始化入库,5594,2025-11-25 20:27:34.275099,2025-11-25 20:27:34.275100,0
INIT-#884564-2841,inbound,2842,1,691,691,1,系统初始化入库,5595,2025-11-25 20:27:34.275101,2025-11-25 20:27:34.275102,0
INIT-#b67230-2841,inbound,2842,2,768,768,1,系统初始化入库,5596,2025-11-25 20:27:34.275103,2025-11-25 20:27:34.275104,0
INIT-#c227e2-2842,inbound,2843,3,1751,1751,1,系统初始化入库,5597,2025-11-25 20:27:34.275105,2025-11-25 20:27:34.275106,0
INIT-#6b75ad-2842,inbound,2843,5,620,620,1,系统初始化入库,5598,2025-11-25 20:27:34.275108,2025-11-25 20:27:34.275109,0
INIT-#e76960-2842,inbound,2843,4,334,334,1,系统初始化入库,5599,2025-11-25 20:27:34.275110,2025-11-25 20:27:34.275111,0
INIT-#5bb675-2843,inbound,2844,1,1319,1319,1,系统初始化入库,5600,2025-11-25 20:27:34.275112,2025-11-25 20:27:34.275113,0
INIT-#bbd27c-2844,inbound,2845,3,1370,1370,1,系统初始化入库,5601,2025-11-25 20:27:34.275115,2025-11-25 20:27:34.275116,0
INIT-#dd2ad4-2844,inbound,2845,6,1934,1934,1,系统初始化入库,5602,2025-11-25 20:27:34.275117,2025-11-25 20:27:34.275118,0
INIT-#ba9279-2844,inbound,2845,1,972,972,1,系统初始化入库,5603,2025-11-25 20:27:34.275119,2025-11-25 20:27:34.275120,0
INIT-#f48edf-2845,inbound,2846,6,1796,1796,1,系统初始化入库,5604,2025-11-25 20:27:34.275122,2025-11-25 20:27:34.275123,0
INIT-#d8b064-2845,inbound,2846,5,1686,1686,1,系统初始化入库,5605,2025-11-25 20:27:34.275124,2025-11-25 20:27:34.275125,0
INIT-#7e7ed0-2845,inbound,2846,1,455,455,1,系统初始化入库,5606,2025-11-25 20:27:34.275126,2025-11-25 20:27:34.275127,0
INIT-#57b8ce-2846,inbound,2847,2,88,88,1,系统初始化入库,5607,2025-11-25 20:27:34.275129,2025-11-25 20:27:34.275130,0
INIT-#57312e-2846,inbound,2847,4,1394,1394,1,系统初始化入库,5608,2025-11-25 20:27:34.275131,2025-11-25 20:27:34.275132,0
INIT-#71cfca-2846,inbound,2847,5,1014,1014,1,系统初始化入库,5609,2025-11-25 20:27:34.275133,2025-11-25 20:27:34.275134,0
INIT-#d11493-2847,inbound,2848,6,1981,1981,1,系统初始化入库,5610,2025-11-25 20:27:34.275136,2025-11-25 20:27:34.275137,0
INIT-#64eb19-2847,inbound,2848,2,269,269,1,系统初始化入库,5611,2025-11-25 20:27:34.275138,2025-11-25 20:27:34.275139,0
INIT-#921f29-2848,inbound,2849,4,1344,1344,1,系统初始化入库,5612,2025-11-25 20:27:34.275140,2025-11-25 20:27:34.275141,0
INIT-#07f4a7-2849,inbound,2850,4,1070,1070,1,系统初始化入库,5613,2025-11-25 20:27:34.275143,2025-11-25 20:27:34.275144,0
INIT-#a758c3-2849,inbound,2850,3,965,965,1,系统初始化入库,5614,2025-11-25 20:27:34.275145,2025-11-25 20:27:34.275146,0
INIT-#7ee9cb-2850,inbound,2851,3,1881,1881,1,系统初始化入库,5615,2025-11-25 20:27:34.275148,2025-11-25 20:27:34.275149,0
INIT-#817701-2850,inbound,2851,5,1448,1448,1,系统初始化入库,5616,2025-11-25 20:27:34.275150,2025-11-25 20:27:34.275151,0
INIT-#1b565f-2851,inbound,2852,4,213,213,1,系统初始化入库,5617,2025-11-25 20:27:34.275152,2025-11-25 20:27:34.275154,0
INIT-#253409-2852,inbound,2853,4,938,938,1,系统初始化入库,5618,2025-11-25 20:27:34.275155,2025-11-25 20:27:34.275156,0
INIT-#e1fc41-2853,inbound,2854,5,1934,1934,1,系统初始化入库,5619,2025-11-25 20:27:34.275157,2025-11-25 20:27:34.275158,0
INIT-#55a224-2853,inbound,2854,6,487,487,1,系统初始化入库,5620,2025-11-25 20:27:34.275159,2025-11-25 20:27:34.275160,0
INIT-#011f6b-2853,inbound,2854,2,1448,1448,1,系统初始化入库,5621,2025-11-25 20:27:34.275162,2025-11-25 20:27:34.275163,0
INIT-#600e7c-2854,inbound,2855,3,723,723,1,系统初始化入库,5622,2025-11-25 20:27:34.275164,2025-11-25 20:27:34.275165,0
INIT-#4f1508-2854,inbound,2855,4,788,788,1,系统初始化入库,5623,2025-11-25 20:27:34.275166,2025-11-25 20:27:34.275167,0
INIT-#5edd4b-2854,inbound,2855,5,1007,1007,1,系统初始化入库,5624,2025-11-25 20:27:34.275169,2025-11-25 20:27:34.275170,0
INIT-#4769a1-2855,inbound,2856,6,1301,1301,1,系统初始化入库,5625,2025-11-25 20:27:34.275171,2025-11-25 20:27:34.275172,0
INIT-#95d3e4-2856,inbound,2857,1,1967,1967,1,系统初始化入库,5626,2025-11-25 20:27:34.275174,2025-11-25 20:27:34.275175,0
INIT-#36c222-2857,inbound,2858,4,1698,1698,1,系统初始化入库,5627,2025-11-25 20:27:34.275176,2025-11-25 20:27:34.275177,0
INIT-#7dfee2-2857,inbound,2858,1,817,817,1,系统初始化入库,5628,2025-11-25 20:27:34.275178,2025-11-25 20:27:34.275179,0
INIT-#0e58a9-2858,inbound,2859,5,1080,1080,1,系统初始化入库,5629,2025-11-25 20:27:34.275181,2025-11-25 20:27:34.275182,0
INIT-#604ced-2859,inbound,2860,3,397,397,1,系统初始化入库,5630,2025-11-25 20:27:34.275183,2025-11-25 20:27:34.275184,0
INIT-#454d89-2859,inbound,2860,5,648,648,1,系统初始化入库,5631,2025-11-25 20:27:34.275185,2025-11-25 20:27:34.275187,0
INIT-#b72f16-2860,inbound,2861,2,307,307,1,系统初始化入库,5632,2025-11-25 20:27:34.275188,2025-11-25 20:27:34.275189,0
INIT-#a4396b-2860,inbound,2861,3,154,154,1,系统初始化入库,5633,2025-11-25 20:27:34.275190,2025-11-25 20:27:34.275191,0
INIT-#4be6da-2861,inbound,2862,2,55,55,1,系统初始化入库,5634,2025-11-25 20:27:34.275192,2025-11-25 20:27:34.275193,0
INIT-#34fa3a-2862,inbound,2863,3,491,491,1,系统初始化入库,5635,2025-11-25 20:27:34.275195,2025-11-25 20:27:34.275196,0
INIT-#ca5e1b-2862,inbound,2863,1,1475,1475,1,系统初始化入库,5636,2025-11-25 20:27:34.275197,2025-11-25 20:27:34.275198,0
INIT-#96347d-2863,inbound,2864,2,1414,1414,1,系统初始化入库,5637,2025-11-25 20:27:34.275199,2025-11-25 20:27:34.275200,0
INIT-#461c42-2863,inbound,2864,6,1564,1564,1,系统初始化入库,5638,2025-11-25 20:27:34.275202,2025-11-25 20:27:34.275203,0
INIT-#8da011-2864,inbound,2865,4,1479,1479,1,系统初始化入库,5639,2025-11-25 20:27:34.275204,2025-11-25 20:27:34.275205,0
INIT-#a97d84-2865,inbound,2866,3,1123,1123,1,系统初始化入库,5640,2025-11-25 20:27:34.275206,2025-11-25 20:27:34.275207,0
INIT-#b3a53f-2866,inbound,2867,5,1961,1961,1,系统初始化入库,5641,2025-11-25 20:27:34.275209,2025-11-25 20:27:34.275210,0
INIT-#b85c18-2867,inbound,2868,4,1078,1078,1,系统初始化入库,5642,2025-11-25 20:27:34.275211,2025-11-25 20:27:34.275212,0
INIT-#6bde00-2867,inbound,2868,1,1850,1850,1,系统初始化入库,5643,2025-11-25 20:27:34.275213,2025-11-25 20:27:34.275214,0
INIT-#e27846-2867,inbound,2868,3,1747,1747,1,系统初始化入库,5644,2025-11-25 20:27:34.275215,2025-11-25 20:27:34.275217,0
INIT-#4fd95c-2868,inbound,2869,6,99,99,1,系统初始化入库,5645,2025-11-25 20:27:34.275218,2025-11-25 20:27:34.275219,0
INIT-#66c769-2869,inbound,2870,6,513,513,1,系统初始化入库,5646,2025-11-25 20:27:34.275220,2025-11-25 20:27:34.275221,0
INIT-#6d6bc7-2870,inbound,2871,2,590,590,1,系统初始化入库,5647,2025-11-25 20:27:34.275222,2025-11-25 20:27:34.275223,0
INIT-#d6f34d-2870,inbound,2871,1,827,827,1,系统初始化入库,5648,2025-11-25 20:27:34.275225,2025-11-25 20:27:34.275226,0
INIT-#25eaa0-2870,inbound,2871,6,874,874,1,系统初始化入库,5649,2025-11-25 20:27:34.275227,2025-11-25 20:27:34.275228,0
INIT-#2d67a5-2871,inbound,2872,6,204,204,1,系统初始化入库,5650,2025-11-25 20:27:34.275229,2025-11-25 20:27:34.275230,0
INIT-#37ec71-2871,inbound,2872,2,738,738,1,系统初始化入库,5651,2025-11-25 20:27:34.275231,2025-11-25 20:27:34.275232,0
INIT-#ab41c7-2871,inbound,2872,4,74,74,1,系统初始化入库,5652,2025-11-25 20:27:34.275234,2025-11-25 20:27:34.275235,0
INIT-#34f4d7-2872,inbound,2873,4,1478,1478,1,系统初始化入库,5653,2025-11-25 20:27:34.275236,2025-11-25 20:27:34.275237,0
INIT-#e8ed35-2872,inbound,2873,1,1923,1923,1,系统初始化入库,5654,2025-11-25 20:27:34.275238,2025-11-25 20:27:34.275239,0
INIT-#7f2089-2872,inbound,2873,3,917,917,1,系统初始化入库,5655,2025-11-25 20:27:34.275240,2025-11-25 20:27:34.275241,0
INIT-#507ae5-2873,inbound,2874,6,256,256,1,系统初始化入库,5656,2025-11-25 20:27:34.275243,2025-11-25 20:27:34.275244,0
INIT-#ed8ed1-2874,inbound,2875,2,1454,1454,1,系统初始化入库,5657,2025-11-25 20:27:34.275245,2025-11-25 20:27:34.275246,0
INIT-#2531ca-2874,inbound,2875,4,1939,1939,1,系统初始化入库,5658,2025-11-25 20:27:34.275247,2025-11-25 20:27:34.275248,0
INIT-#8e9147-2874,inbound,2875,5,449,449,1,系统初始化入库,5659,2025-11-25 20:27:34.275250,2025-11-25 20:27:34.275251,0
INIT-#697789-2875,inbound,2876,2,61,61,1,系统初始化入库,5660,2025-11-25 20:27:34.275252,2025-11-25 20:27:34.275253,0
INIT-#bc1271-2876,inbound,2877,3,1233,1233,1,系统初始化入库,5661,2025-11-25 20:27:34.275254,2025-11-25 20:27:34.275255,0
INIT-#e89a72-2876,inbound,2877,6,131,131,1,系统初始化入库,5662,2025-11-25 20:27:34.275257,2025-11-25 20:27:34.275258,0
INIT-#d008d8-2877,inbound,2878,5,684,684,1,系统初始化入库,5663,2025-11-25 20:27:34.275259,2025-11-25 20:27:34.275260,0
INIT-#21a6a2-2878,inbound,2879,4,151,151,1,系统初始化入库,5664,2025-11-25 20:27:34.275261,2025-11-25 20:27:34.275262,0
INIT-#7e2ab3-2878,inbound,2879,5,69,69,1,系统初始化入库,5665,2025-11-25 20:27:34.275263,2025-11-25 20:27:34.275264,0
INIT-#a4061d-2879,inbound,2880,3,574,574,1,系统初始化入库,5666,2025-11-25 20:27:34.275266,2025-11-25 20:27:34.275267,0
INIT-#cb797e-2879,inbound,2880,2,1957,1957,1,系统初始化入库,5667,2025-11-25 20:27:34.275268,2025-11-25 20:27:34.275269,0
INIT-#30c702-2880,inbound,2881,1,1654,1654,1,系统初始化入库,5668,2025-11-25 20:27:34.275270,2025-11-25 20:27:34.275271,0
INIT-#635be6-2880,inbound,2881,3,677,677,1,系统初始化入库,5669,2025-11-25 20:27:34.275273,2025-11-25 20:27:34.275274,0
INIT-#6fb897-2881,inbound,2882,3,570,570,1,系统初始化入库,5670,2025-11-25 20:27:34.275275,2025-11-25 20:27:34.275276,0
INIT-#52c872-2881,inbound,2882,6,240,240,1,系统初始化入库,5671,2025-11-25 20:27:34.275277,2025-11-25 20:27:34.275278,0
INIT-#737ec9-2882,inbound,2883,1,1145,1145,1,系统初始化入库,5672,2025-11-25 20:27:34.275279,2025-11-25 20:27:34.275280,0
INIT-#3f0514-2882,inbound,2883,6,1245,1245,1,系统初始化入库,5673,2025-11-25 20:27:34.275282,2025-11-25 20:27:34.275283,0
INIT-#4598aa-2882,inbound,2883,2,1286,1286,1,系统初始化入库,5674,2025-11-25 20:27:34.275284,2025-11-25 20:27:34.275285,0
INIT-#3f3723-2883,inbound,2884,3,365,365,1,系统初始化入库,5675,2025-11-25 20:27:34.275286,2025-11-25 20:27:34.275287,0
INIT-#721ef4-2884,inbound,2885,5,1490,1490,1,系统初始化入库,5676,2025-11-25 20:27:34.275288,2025-11-25 20:27:34.275290,0
INIT-#8b1cd8-2885,inbound,2886,2,825,825,1,系统初始化入库,5677,2025-11-25 20:27:34.275291,2025-11-25 20:27:34.275292,0
INIT-#b5074c-2886,inbound,2887,6,580,580,1,系统初始化入库,5678,2025-11-25 20:27:34.275293,2025-11-25 20:27:34.275294,0
INIT-#446b4f-2887,inbound,2888,1,1827,1827,1,系统初始化入库,5679,2025-11-25 20:27:34.275295,2025-11-25 20:27:34.275296,0
INIT-#1eda38-2888,inbound,2889,3,173,173,1,系统初始化入库,5680,2025-11-25 20:27:34.275298,2025-11-25 20:27:34.275299,0
INIT-#5384ef-2888,inbound,2889,4,1608,1608,1,系统初始化入库,5681,2025-11-25 20:27:34.275300,2025-11-25 20:27:34.275301,0
INIT-#61ae7d-2888,inbound,2889,1,798,798,1,系统初始化入库,5682,2025-11-25 20:27:34.275302,2025-11-25 20:27:34.275303,0
INIT-#cb0452-2889,inbound,2890,6,1512,1512,1,系统初始化入库,5683,2025-11-25 20:27:34.275304,2025-11-25 20:27:34.275305,0
INIT-#c04506-2889,inbound,2890,4,934,934,1,系统初始化入库,5684,2025-11-25 20:27:34.275307,2025-11-25 20:27:34.275308,0
INIT-#e52950-2890,inbound,2891,2,447,447,1,系统初始化入库,5685,2025-11-25 20:27:34.275309,2025-11-25 20:27:34.275310,0
INIT-#7837cc-2890,inbound,2891,4,1505,1505,1,系统初始化入库,5686,2025-11-25 20:27:34.275311,2025-11-25 20:27:34.275312,0
INIT-#479340-2890,inbound,2891,1,266,266,1,系统初始化入库,5687,2025-11-25 20:27:34.275314,2025-11-25 20:27:34.275315,0
INIT-#b1b641-2891,inbound,2892,3,994,994,1,系统初始化入库,5688,2025-11-25 20:27:34.275316,2025-11-25 20:27:34.275317,0
INIT-#b1442e-2891,inbound,2892,2,431,431,1,系统初始化入库,5689,2025-11-25 20:27:34.275318,2025-11-25 20:27:34.275319,0
INIT-#d26ac3-2892,inbound,2893,5,1661,1661,1,系统初始化入库,5690,2025-11-25 20:27:34.275320,2025-11-25 20:27:34.275321,0
INIT-#a89908-2892,inbound,2893,3,1673,1673,1,系统初始化入库,5691,2025-11-25 20:27:34.275323,2025-11-25 20:27:34.275324,0
INIT-#d4b839-2892,inbound,2893,6,534,534,1,系统初始化入库,5692,2025-11-25 20:27:34.275325,2025-11-25 20:27:34.275326,0
INIT-#2af04a-2893,inbound,2894,4,253,253,1,系统初始化入库,5693,2025-11-25 20:27:34.275327,2025-11-25 20:27:34.275328,0
INIT-#fd909c-2893,inbound,2894,6,1155,1155,1,系统初始化入库,5694,2025-11-25 20:27:34.275329,2025-11-25 20:27:34.275330,0
INIT-#2c3cad-2894,inbound,2895,6,1797,1797,1,系统初始化入库,5695,2025-11-25 20:27:34.275332,2025-11-25 20:27:34.275333,0
INIT-#1ed8c9-2894,inbound,2895,4,104,104,1,系统初始化入库,5696,2025-11-25 20:27:34.275334,2025-11-25 20:27:34.275335,0
INIT-#7546fe-2894,inbound,2895,5,1906,1906,1,系统初始化入库,5697,2025-11-25 20:27:34.275336,2025-11-25 20:27:34.275337,0
INIT-#be7804-2895,inbound,2896,5,839,839,1,系统初始化入库,5698,2025-11-25 20:27:34.275338,2025-11-25 20:27:34.275339,0
INIT-#272183-2895,inbound,2896,2,401,401,1,系统初始化入库,5699,2025-11-25 20:27:34.275341,2025-11-25 20:27:34.275342,0
INIT-#4f8a1c-2895,inbound,2896,1,63,63,1,系统初始化入库,5700,2025-11-25 20:27:34.275343,2025-11-25 20:27:34.275344,0
INIT-#6826d2-2896,inbound,2897,3,1311,1311,1,系统初始化入库,5701,2025-11-25 20:27:34.275345,2025-11-25 20:27:34.275346,0
INIT-#455dfd-2896,inbound,2897,6,698,698,1,系统初始化入库,5702,2025-11-25 20:27:34.275347,2025-11-25 20:27:34.275348,0
INIT-#8283cf-2896,inbound,2897,5,1404,1404,1,系统初始化入库,5703,2025-11-25 20:27:34.275350,2025-11-25 20:27:34.275351,0
INIT-#459134-2897,inbound,2898,6,856,856,1,系统初始化入库,5704,2025-11-25 20:27:34.275352,2025-11-25 20:27:34.275353,0
INIT-#102e20-2897,inbound,2898,3,443,443,1,系统初始化入库,5705,2025-11-25 20:27:34.275354,2025-11-25 20:27:34.275355,0
INIT-#8aa797-2897,inbound,2898,2,336,336,1,系统初始化入库,5706,2025-11-25 20:27:34.275356,2025-11-25 20:27:34.275358,0
INIT-#f2a5bb-2898,inbound,2899,5,797,797,1,系统初始化入库,5707,2025-11-25 20:27:34.275359,2025-11-25 20:27:34.275360,0
